R-square,MAE,RSME,MedAE,Model,Num_Features,Preprocessing,Fea_Selection,Dim_Reduction,Var_Threshold
0.2737,72.72325000000001,123.02312499999998,35.276975,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100, n_jobs=0,
             num_parallel_tree=1, predictor='auto', random_state=27033074,
             reg_alpha=0, reg_lambda=1, ...)",388,,,0,True
0.276025,72.66555000000001,122.8296,35.312149999999995,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100, n_jobs=0,
             num_parallel_tree=1, predictor='auto', random_state=27033074,
             reg_alpha=0, reg_lambda=1, ...)",388,StandardScaler(),,0,True
0.27727500000000005,72.58035,122.71399999999998,35.096675000000005,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100, n_jobs=0,
             num_parallel_tree=1, predictor='auto', random_state=27033074,
             reg_alpha=0, reg_lambda=1, ...)",388,MinMaxScaler(),,0,True
0.278375,72.5288,122.60172499999999,35.094825,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100, n_jobs=0,
             num_parallel_tree=1, predictor='auto', random_state=27033074,
             reg_alpha=0, reg_lambda=1, ...)",388,MaxAbsScaler(),,0,True
0.2737,72.70895,123.01260000000002,35.2595,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100, n_jobs=0,
             num_parallel_tree=1, predictor='auto', random_state=27033074,
             reg_alpha=0, reg_lambda=1, ...)",388,RobustScaler(),,0,True
0.2705,73.0676,123.24389999999998,35.424825000000006,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100, n_jobs=0,
             num_parallel_tree=1, predictor='auto', random_state=27033074,
             reg_alpha=0, reg_lambda=1, ...)",388,PowerTransformer(),,0,True
0.27147499999999997,72.9302,123.1437,35.362725,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100, n_jobs=0,
             num_parallel_tree=1, predictor='auto', random_state=27033074,
             reg_alpha=0, reg_lambda=1, ...)",388,QuantileTransformer(random_state=27033074),,0,True
0.277875,72.5962,122.596,35.3639,"XGBRegressor(base_score=0.5, booster='gbtree', callbacks=None,
             colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
             early_stopping_rounds=None, enable_categorical=False,
             eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
             importance_type=None, interaction_constraints='',
             learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
             max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
             missing=nan, monotone_constraints='()', n_estimators=100, n_jobs=0,
             num_parallel_tree=1, predictor='auto', random_state=27033074,
             reg_alpha=0, reg_lambda=1, ...)",388,"QuantileTransformer(output_distribution='normal', random_state=27033074)",,0,True
-0.34125,84.40125,167.66649999999998,17.5,GaussianProcessRegressor(random_state=27033074),388,,,0,True
-0.34097500000000003,84.36685,167.63524999999998,17.436425,GaussianProcessRegressor(random_state=27033074),388,StandardScaler(),,0,True
-0.012275000000000001,89.7983,145.73695,50.2996,GaussianProcessRegressor(random_state=27033074),388,MinMaxScaler(),,0,True
-0.022125,90.99389999999998,146.413675,51.74862499999999,GaussianProcessRegressor(random_state=27033074),388,MaxAbsScaler(),,0,True
-0.34125,84.40084999999999,167.6663,17.5,GaussianProcessRegressor(random_state=27033074),388,RobustScaler(),,0,True
-0.34065,84.35934999999999,167.61465,17.5,GaussianProcessRegressor(random_state=27033074),388,PowerTransformer(),,0,True
-0.21447500000000003,78.900225,159.802575,15.700825,GaussianProcessRegressor(random_state=27033074),388,QuantileTransformer(random_state=27033074),,0,True
-0.34125,84.38495,167.663925,17.5,GaussianProcessRegressor(random_state=27033074),388,"QuantileTransformer(output_distribution='normal', random_state=27033074)",,0,True
0.2633,94.436975,124.07295000000002,72.2525,AdaBoostRegressor(random_state=27033074),388,,,0,True
0.25117500000000004,95.54265000000001,125.0196,73.921925,AdaBoostRegressor(random_state=27033074),388,StandardScaler(),,0,True
0.25610000000000005,94.867975,124.571,73.000375,AdaBoostRegressor(random_state=27033074),388,MinMaxScaler(),,0,True
0.2613,94.527575,124.226575,73.2744,AdaBoostRegressor(random_state=27033074),388,MaxAbsScaler(),,0,True
0.25205,94.95214999999999,124.80792500000003,73.3041,AdaBoostRegressor(random_state=27033074),388,RobustScaler(),,0,True
0.25789999999999996,94.30092499999999,124.567425,70.827025,AdaBoostRegressor(random_state=27033074),388,PowerTransformer(),,0,True
0.268675,94.1548,123.65284999999999,73.0609,AdaBoostRegressor(random_state=27033074),388,QuantileTransformer(random_state=27033074),,0,True
0.2637,94.13345,124.03852499999998,71.9402,AdaBoostRegressor(random_state=27033074),388,"QuantileTransformer(output_distribution='normal', random_state=27033074)",,0,True
0.314175,73.663725,119.90725,39.122875,"GradientBoostingRegressor(n_estimators=500, random_state=27033074)",388,,,0,True
0.314425,73.62985,119.88395,39.018125,"GradientBoostingRegressor(n_estimators=500, random_state=27033074)",388,StandardScaler(),,0,True
0.31457500000000005,73.670675,119.88489999999999,39.019425,"GradientBoostingRegressor(n_estimators=500, random_state=27033074)",388,MinMaxScaler(),,0,True
0.31477499999999997,73.643175,119.85815,39.01515,"GradientBoostingRegressor(n_estimators=500, random_state=27033074)",388,MaxAbsScaler(),,0,True
0.3139,73.69357500000001,119.93877499999999,39.164550000000006,"GradientBoostingRegressor(n_estimators=500, random_state=27033074)",388,RobustScaler(),,0,True
0.31167500000000004,73.68252500000001,120.11477500000001,38.664125,"GradientBoostingRegressor(n_estimators=500, random_state=27033074)",388,PowerTransformer(),,0,True
0.3134,73.75932499999999,119.97132499999998,39.198924999999996,"GradientBoostingRegressor(n_estimators=500, random_state=27033074)",388,QuantileTransformer(random_state=27033074),,0,True
0.31720000000000004,73.461825,119.64915,38.92545,"GradientBoostingRegressor(n_estimators=500, random_state=27033074)",388,"QuantileTransformer(output_distribution='normal', random_state=27033074)",,0,True
