F1-Score,Precision,Recall,Accuracy,Model,Num_Features,Preprocessing,Fea_Selection,Dim_Reduction,Var_Threshold,support,resampling
0.6987,0.6971999999999999,0.7041999999999999,0.723975,DecisionTreeClassifier(random_state=27033074),495,,,0,False,60,False
0.6987,0.697525,0.7038,0.724175,DecisionTreeClassifier(random_state=27033074),495,StandardScaler(),,0,False,60,False
0.6986000000000001,0.6969,0.7041999999999999,0.7237500000000001,DecisionTreeClassifier(random_state=27033074),495,MinMaxScaler(),,0,False,60,False
0.698775,0.697275,0.7041999999999999,0.724175,DecisionTreeClassifier(random_state=27033074),495,MaxAbsScaler(),,0,False,60,False
0.698325,0.696425,0.7041999999999999,0.7233750000000001,DecisionTreeClassifier(random_state=27033074),495,RobustScaler(),,0,False,60,False
0.6973,0.693175,0.7059,0.721325,DecisionTreeClassifier(random_state=27033074),495,PowerTransformer(),,0,False,60,False
0.6983750000000001,0.6959500000000001,0.7046749999999999,0.7231500000000001,DecisionTreeClassifier(random_state=27033074),495,QuantileTransformer(random_state=27033074),,0,False,60,False
0.699225,0.6966249999999999,0.7054250000000001,0.7239,DecisionTreeClassifier(random_state=27033074),495,"QuantileTransformer(output_distribution='normal', random_state=27033074)",,0,False,60,False
0.5381750000000001,0.527225,0.577125,0.594925,DecisionTreeClassifier(random_state=27033074),495,normalize,,0,False,60,False
0.5478500000000001,0.5917250000000001,0.529625,0.6012500000000001,RidgeClassifierCV(),495,,,0,False,60,False
0.687975,0.695275,0.684975,0.717575,RidgeClassifierCV(),495,StandardScaler(),,0,False,60,False
0.753125,0.7668,0.742525,0.77855,RidgeClassifierCV(),495,MinMaxScaler(),,0,False,60,False
0.74915,0.77085,0.7312999999999998,0.7773749999999999,RidgeClassifierCV(),495,MaxAbsScaler(),,0,False,60,False
0.6848749999999999,0.7350000000000001,0.6441000000000001,0.7300000000000001,RidgeClassifierCV(),495,RobustScaler(),,0,False,60,False
0.704275,0.6930499999999999,0.71955,0.7246250000000001,RidgeClassifierCV(),495,PowerTransformer(),,0,False,60,False
0.78065,0.780875,0.7829499999999999,0.79925,RidgeClassifierCV(),495,QuantileTransformer(random_state=27033074),,0,False,60,False
0.680025,0.6652,0.6988,0.700175,RidgeClassifierCV(),495,"QuantileTransformer(output_distribution='normal', random_state=27033074)",,0,False,60,False
0.7540250000000001,0.656625,0.8888,0.73445,RidgeClassifierCV(),495,normalize,,0,False,60,False
0.7737999999999999,0.782025,0.76915,0.7953250000000001,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=27033074, ...)",495,,,0,False,60,False
0.7737999999999999,0.782025,0.76915,0.7953250000000001,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=27033074, ...)",495,StandardScaler(),,0,False,60,False
0.7744,0.782775,0.769575,0.7958999999999999,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=27033074, ...)",495,MinMaxScaler(),,0,False,60,False
0.7744,0.782775,0.769575,0.7958999999999999,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=27033074, ...)",495,MaxAbsScaler(),,0,False,60,False
0.7739499999999999,0.7823249999999999,0.76915,0.7955,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=27033074, ...)",495,RobustScaler(),,0,False,60,False
0.7737999999999999,0.782025,0.76915,0.7953250000000001,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=27033074, ...)",495,PowerTransformer(),,0,False,60,False
0.774225,0.7819,0.7700250000000001,0.795425,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=27033074, ...)",495,QuantileTransformer(random_state=27033074),,0,False,60,False
0.774375,0.7822250000000001,0.7700250000000001,0.795575,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=27033074, ...)",495,"QuantileTransformer(output_distribution='normal', random_state=27033074)",,0,False,60,False
0.771875,0.724575,0.8337999999999999,0.77435,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=100, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=27033074, ...)",495,normalize,,0,False,60,False
0.0,0.0,0.0,0.5435000000000001,GaussianProcessClassifier(random_state=27033074),495,,,0,False,60,False
0.6441250000000001,0.63585,0.6562749999999999,0.668925,GaussianProcessClassifier(random_state=27033074),495,StandardScaler(),,0,False,60,False
0.7482249999999999,0.7409749999999999,0.7587250000000001,0.7675,GaussianProcessClassifier(random_state=27033074),495,MinMaxScaler(),,0,False,60,False
0.7449250000000001,0.74465,0.7483,0.766775,GaussianProcessClassifier(random_state=27033074),495,MaxAbsScaler(),,0,False,60,False
0.606725,0.6503249999999999,0.571275,0.663025,GaussianProcessClassifier(random_state=27033074),495,RobustScaler(),,0,False,60,False
0.7147,0.667075,0.7725,0.718475,GaussianProcessClassifier(random_state=27033074),495,PowerTransformer(),,0,False,60,False
0.7564500000000001,0.70495,0.8179000000000001,0.76,GaussianProcessClassifier(random_state=27033074),495,QuantileTransformer(random_state=27033074),,0,False,60,False
0.702825,0.660025,0.7545999999999999,0.708725,GaussianProcessClassifier(random_state=27033074),495,"QuantileTransformer(output_distribution='normal', random_state=27033074)",,0,False,60,False
0.779525,0.729125,0.8404250000000001,0.7827999999999999,GaussianProcessClassifier(random_state=27033074),495,normalize,,0,False,60,False
0.737175,0.7333999999999999,0.745425,0.7584250000000001,AdaBoostClassifier(random_state=27033074),495,,,0,False,60,False
0.737425,0.733525,0.74585,0.758625,AdaBoostClassifier(random_state=27033074),495,StandardScaler(),,0,False,60,False
0.737,0.733125,0.74545,0.7582500000000001,AdaBoostClassifier(random_state=27033074),495,MinMaxScaler(),,0,False,60,False
0.737,0.733125,0.74545,0.7582500000000001,AdaBoostClassifier(random_state=27033074),495,MaxAbsScaler(),,0,False,60,False
0.737175,0.7333999999999999,0.745425,0.7584250000000001,AdaBoostClassifier(random_state=27033074),495,RobustScaler(),,0,False,60,False
0.7375499999999999,0.733775,0.74585,0.7587999999999999,AdaBoostClassifier(random_state=27033074),495,PowerTransformer(),,0,False,60,False
0.73765,0.7336,0.746275,0.7588,AdaBoostClassifier(random_state=27033074),495,QuantileTransformer(random_state=27033074),,0,False,60,False
0.73765,0.7336,0.746275,0.7588,AdaBoostClassifier(random_state=27033074),495,"QuantileTransformer(output_distribution='normal', random_state=27033074)",,0,False,60,False
0.7152499999999999,0.7019,0.77125,0.7301499999999999,AdaBoostClassifier(random_state=27033074),495,normalize,,0,False,60,False
0.768475,0.7789,0.761175,0.790875,"GradientBoostingClassifier(n_estimators=500, random_state=27033074)",495,,,0,False,60,False
0.76915,0.7794000000000001,0.7620250000000001,0.79145,"GradientBoostingClassifier(n_estimators=500, random_state=27033074)",495,StandardScaler(),,0,False,60,False
0.7685000000000001,0.77885,0.7611749999999999,0.7909,"GradientBoostingClassifier(n_estimators=500, random_state=27033074)",495,MinMaxScaler(),,0,False,60,False
0.7682249999999999,0.7788,0.76075,0.7907,"GradientBoostingClassifier(n_estimators=500, random_state=27033074)",495,MaxAbsScaler(),,0,False,60,False
0.7682,0.7787750000000001,0.76075,0.7907,"GradientBoostingClassifier(n_estimators=500, random_state=27033074)",495,RobustScaler(),,0,False,60,False
0.7689,0.7798499999999999,0.760825,0.79165,"GradientBoostingClassifier(n_estimators=500, random_state=27033074)",495,PowerTransformer(),,0,False,60,False
0.7689,0.7780250000000001,0.76285,0.790875,"GradientBoostingClassifier(n_estimators=500, random_state=27033074)",495,QuantileTransformer(random_state=27033074),,0,False,60,False
0.767775,0.776575,0.762,0.78975,"GradientBoostingClassifier(n_estimators=500, random_state=27033074)",495,"QuantileTransformer(output_distribution='normal', random_state=27033074)",,0,False,60,False
0.737275,0.7203250000000001,0.7742000000000001,0.7525000000000001,"GradientBoostingClassifier(n_estimators=500, random_state=27033074)",495,normalize,,0,False,60,False
